"","support","confidence","lift","count","lhs","rhs"
"1634",0.234159779614325,0.473537604456825,1.05944006420849,340,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"951",0.151515151515152,0.385964912280702,1.05939707491792,220,"{Has.Used.Spreadsheet=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"978",0.185261707988981,0.385939741750359,1.05932798680817,269,"{CS.Is.Prestigious=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"25",0.174242424242424,0.199842022116904,1.05901684713045,253,"{Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"319",0.174242424242424,0.199842022116904,1.05901684713045,253,"{Year=2011,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"681",0.138429752066116,0.385796545105566,1.05893494044099,201,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"690",0.15702479338843,0.385786802030457,1.05890819763369,228,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"888",0.15702479338843,0.385786802030457,1.05890819763369,228,"{CS.Only.Teaches.To.Use.Software=No,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"1180",0.109504132231405,0.473214285714286,1.05871670702179,159,"{CS.Has.Low.Employability=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1693",0.261019283746556,0.473158551810237,1.05859201421951,379,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"995",0.184573002754821,0.385611510791367,1.05842705797555,268,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1052",0.230716253443526,0.385500575373993,1.05812256227417,335,"{Has.Used.Email=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1357",0.162534435261708,0.472945891783567,1.05811623246493,236,"{CS.Is.Prestigious=Yes,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Yes}"
"351",0.114325068870523,0.472934472934473,1.05809068520933,166,"{Educational.Stage=High School (10th Grade),
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1051",0.234159779614325,0.385487528344671,1.05808675076836,340,"{Uses.Computer.At.Work=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"725",0.12603305785124,0.385263157894737,1.05747089841807,183,"{Most.CS.Students.Are.Male=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"736",0.15702479338843,0.385135135135135,1.05711950135391,228,"{Most.CS.Students.Are.Male=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1126",0.272038567493113,0.384990253411306,1.05672182977924,395,"{Uses.Computer.At.Work=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"179",0.12396694214876,0.199335548172757,1.05633290491549,180,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"896",0.18732782369146,0.384724186704385,1.05599152947971,272,"{CS.Work.Has.Long.Hours=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"284",0.149449035812672,0.199265381083563,1.05596107055961,217,"{Has.Used.Database=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"350",0.103994490358127,0.471875,1.05572033898305,151,"{Educational.Stage=High School (10th Grade),
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"660",0.12396694214876,0.384615384615385,1.05569288934128,180,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1053",0.247933884297521,0.384615384615385,1.05569288934128,360,"{Has.Used.For.Creating.Web.Pages=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1581",0.213498622589532,0.471841704718417,1.05564584784459,310,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"68",0.212121212121212,0.384519350811486,1.05542929561111,308,"{CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"902",0.212121212121212,0.384519350811486,1.05542929561111,308,"{Year=2011,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"1031",0.198347107438017,0.384512683578104,1.05541099537884,288,"{Has.Used.Games=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"1002",0.21763085399449,0.384428223844282,1.05517917017372,316,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"530",0.101928374655647,0.384415584415584,1.05514447745072,148,"{Field.Of.Interest=Human Sciences,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"735",0.159090909090909,0.384359400998336,1.05499026512209,231,"{Most.CS.Students.Are.Male=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1526",0.233471074380165,0.471488178025035,1.05485490676787,339,"{Uses.Computer.At.School=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1117",0.256198347107438,0.384297520661157,1.05482041587902,372,"{Has.Used.Email=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"890",0.161157024793388,0.38423645320197,1.05465279782469,234,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"926",0.137052341597796,0.384169884169884,1.05447007904475,199,"{Uses.Computer.At.Lan.House=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"352",0.112947658402204,0.471264367816092,1.05435417884278,164,"{Educational.Stage=High School (10th Grade),
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1020",0.222451790633609,0.384066587395957,1.05418654990346,323,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"687",0.142561983471074,0.38404452690167,1.05412599822538,207,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1234",0.134986225895317,0.471153846153846,1.05410691003911,196,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1576",0.202479338842975,0.471153846153846,1.05410691003911,294,"{CS.Is.Prestigious=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"282",0.140495867768595,0.198830409356725,1.05365603790498,204,"{Uses.Computer.At.Work=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"427",0.117079889807163,0.470914127423823,1.05357059016855,170,"{CS.Fosters.Creativity=Yes,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Yes}"
"994",0.181818181818182,0.383720930232558,1.05323778959863,264,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1125",0.25,0.383720930232558,1.05323778959863,363,"{Has.Used.Text.Editor=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"297",0.151515151515152,0.19873532068654,1.05315213736079,220,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=No}"
"296",0.149449035812672,0.198717948717949,1.05306007860752,217,"{CS.Fosters.Creativity=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"1115",0.238292011019284,0.383592017738359,1.0528839503896,346,"{Has.Used.Text.Editor=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"212",0.12465564738292,0.198682766190999,1.05287363689537,181,"{Uses.Computer.At.Home=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"898",0.189393939393939,0.383542538354254,1.05274813930128,275,"{CS.Work.Has.Long.Hours=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1524",0.225206611570248,0.470503597122302,1.05265211559566,327,"{Uses.Computer.At.School=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"177",0.119146005509642,0.198622273249139,1.05255306845894,173,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"889",0.165289256198347,0.383386581469649,1.05232006860856,240,"{CS.Work.Has.Long.Hours=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"977",0.177685950413223,0.383358098068351,1.05224188732561,258,"{CS.Is.Prestigious=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"789",0.126721763085399,0.383333333333333,1.05217391304348,184,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"734",0.15495867768595,0.383304940374787,1.05209598000792,225,"{Most.CS.Students.Are.Male=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Maybe}"
"948",0.128787878787879,0.383196721311475,1.05179894015929,187,"{CS.Is.Prestigious=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"1050",0.21900826446281,0.383132530120482,1.05162274808117,318,"{Has.Used.Text.Editor=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1012",0.18595041322314,0.382978723404255,1.05120057917387,270,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"228",0.133608815426997,0.198364008179959,1.05118445210694,194,"{Has.Used.Image.Editor=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"323",0.163223140495868,0.198326359832636,1.05098494334667,237,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"829",0.18801652892562,0.38288920056101,1.05095485673835,273,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"747",0.12603305785124,0.382845188284519,1.05083405177528,183,"{CS.Provides.Good.Wages=Maybe,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1269",0.175619834710744,0.469613259668508,1.05066017417361,255,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"790",0.128099173553719,0.382716049382716,1.05047959112231,186,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1259",0.137741046831956,0.469483568075117,1.05037001671043,200,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"231",0.106060606060606,0.198198198198198,1.05030578023279,154,"{CS.Only.Teaches.To.Use.Software=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1129",0.272727272727273,0.382608695652174,1.05018492644037,396,"{Has.Used.Database=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1049",0.21763085399449,0.382566585956416,1.05006934368377,316,"{CS.Fosters.Creativity=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"27",0.174931129476584,0.198127925117005,1.04993338419668,254,"{Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"328",0.174931129476584,0.198127925117005,1.04993338419668,254,"{Year=2011,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"262",0.130165289256198,0.19811320754717,1.04985539181931,189,"{Uses.Computer.At.Library=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"1586",0.234848484848485,0.469050894085282,1.04940200032639,341,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"966",0.202479338842975,0.382314694408322,1.04937795138163,294,"{Has.Used.Spreadsheet=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"723",0.121900826446281,0.382289416846652,1.04930856949213,177,"{CS.Only.Teaches.To.Use.Software=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"381",0.100550964187328,0.382198952879581,1.04906026385851,146,"{CS.Work.Has.Long.Hours=Maybe,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"962",0.192148760330579,0.382191780821918,1.04904057798379,279,"{Has.Used.Spreadsheet=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"82",0.31129476584022,0.382079459002536,1.04873227688409,452,"{Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1133",0.31129476584022,0.382079459002536,1.04873227688409,452,"{Year=2011,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1077",0.21969696969697,0.382035928143713,1.04861279331696,319,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1516",0.185261707988981,0.468641114982578,1.0484852064017,269,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"958",0.212809917355372,0.381953028430161,1.04838525005783,309,"{Has.Used.Spreadsheet=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"524",0.138429752066116,0.468531468531469,1.04823989569752,201,"{Uses.Computer.At.Relatives.House=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"21",0.161157024793388,0.197802197802198,1.04820726718537,234,"{Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"289",0.161157024793388,0.197802197802198,1.04820726718537,234,"{Year=2011,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"430",0.128099173553719,0.468513853904282,1.04820048670111,186,"{Has.Used.Email=Yes,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Yes}"
"685",0.139118457300275,0.381852551984877,1.04810946215887,202,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1076",0.211432506887052,0.381840796019901,1.04807719436842,307,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"158",0.110192837465565,0.197775030902349,1.04806330244602,160,"{Has.Used.Spreadsheet=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"1057",0.255509641873278,0.381687242798354,1.0476557212537,371,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"221",0.117768595041322,0.197687861271676,1.04760136703093,171,"{CS.Fosters.Creativity=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=No}"
"1121",0.266528925619835,0.381656804733728,1.04757217480789,387,"{Has.Used.Social.Network=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"1522",0.207988980716253,0.468217054263566,1.04753646038628,302,"{Uses.Computer.At.School=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"384",0.105371900826446,0.381546134663342,1.04726840743133,153,"{CS.Work.Has.Long.Hours=Maybe,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"434",0.12603305785124,0.468030690537084,1.04711951103212,183,"{Has.Used.Social.Network=Yes,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Yes}"
"816",0.149449035812672,0.381370826010545,1.04678721997601,217,"{CS.Only.Teaches.To.Use.Software=No,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=Maybe}"
"1124",0.253443526170799,0.381347150259067,1.04672223473755,368,"{CS.Fosters.Creativity=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1041",0.238980716253444,0.381318681318681,1.04664409314693,347,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"293",0.140495867768595,0.197483059051307,1.04651606475364,204,"{CS.Fosters.Creativity=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"76",0.268595041322314,0.381231671554252,1.04640526861394,390,"{Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1058",0.268595041322314,0.381231671554252,1.04640526861394,390,"{Year=2011,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"561",0.134297520661157,0.467625899280576,1.04621387635654,195,"{Uses.Computer.At.Friends.House=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"61",0.166666666666667,0.381102362204724,1.0460503401158,242,"{Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"737",0.166666666666667,0.381102362204724,1.0460503401158,242,"{Year=2011,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1044",0.190771349862259,0.38101788170564,1.04581845791416,277,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1054",0.234159779614325,0.380739081746921,1.04505320736584,340,"{Has.Used.Internet=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"970",0.15495867768595,0.380710659898477,1.04497519503325,225,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"965",0.203168044077135,0.380645161290323,1.04479541435453,295,"{Uses.Computer.At.Home=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"165",0.112947658402204,0.197115384615385,1.04456765861875,164,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"936",0.177685950413223,0.380530973451327,1.04448199140138,258,"{Uses.Computer.At.Lan.House=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"937",0.18732782369146,0.38041958041958,1.04417623963938,272,"{Uses.Computer.At.Lan.House=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"433",0.12534435261708,0.466666666666667,1.04406779661017,182,"{Uses.Computer.At.Home=Yes,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Yes}"
"787",0.117079889807163,0.380313199105145,1.04388424404664,170,"{CS.Requires.Knowledge.In.Computers=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1039",0.234159779614325,0.380313199105145,1.04388424404664,340,"{Uses.Computer.At.Home=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1186",0.134297520661157,0.466507177033493,1.04371097234612,195,"{Has.Used.Spreadsheet=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"680",0.132231404958678,0.38019801980198,1.04356809972113,192,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"1128",0.285123966942149,0.380165289256198,1.04347826086957,414,"{Has.Used.Database=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1700",0.290633608815427,0.466298342541436,1.04324374941474,422,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1362",0.15702479338843,0.466257668711656,1.04315275033794,228,"{CS.Provides.Good.Wages=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"180",0.119146005509642,0.196814562002275,1.04297351834782,173,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=No}"
"29",0.177685950413223,0.196796338672769,1.04287694800314,258,"{Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"333",0.177685950413223,0.196796338672769,1.04287694800314,258,"{Year=2011,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"794",0.140495867768595,0.379888268156425,1.04271789293597,204,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"679",0.127410468319559,0.379876796714579,1.04268640610505,185,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"721",0.120523415977961,0.379609544468547,1.04195285173597,175,"{Most.CS.Students.Are.Male=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"933",0.15633608815427,0.379598662207358,1.04192298208901,227,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1182",0.107438016528926,0.465671641791045,1.04184163926132,156,"{CS.Work.Has.Long.Hours=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
"521",0.116391184573003,0.465564738292011,1.04160246533128,169,"{Uses.Computer.At.Relatives.House=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"987",0.214187327823691,0.379268292682927,1.04101618331873,311,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"432",0.12465564738292,0.465295629820051,1.04100039213978,181,"{Has.Used.Internet=Yes,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Yes}"
"523",0.12396694214876,0.465116279069767,1.04059913283406,180,"{Uses.Computer.At.Relatives.House=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"897",0.181129476584022,0.378962536023055,1.04017694197632,263,"{CS.Work.Has.Long.Hours=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1305",0.132231404958678,0.464891041162228,1.04009521073583,192,"{Most.CS.Students.Are.Male=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"1060",0.200413223140496,0.37890625,1.04002244801512,291,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"724",0.12603305785124,0.37888198757764,1.03995585248154,183,"{Most.CS.Students.Are.Male=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"788",0.118457300275482,0.378854625550661,1.03988074914851,172,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1374",0.190771349862259,0.464765100671141,1.03981344556933,277,"{CS.Provides.Good.Wages=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1191",0.131542699724518,0.464720194647202,1.03971297785476,191,"{Uses.Computer.At.Library=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
