"","support","confidence","lift","count","lhs","rhs"
"698",0.118072289156627,0.266304347826087,0.95272676161919,49,"{Has.Used.Internet=Yes,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"699",0.118072289156627,0.266304347826087,0.95272676161919,49,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"695",0.108433734939759,0.266272189349112,0.952611711895532,45,"{Uses.Computer.At.Work=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"1197",0.15421686746988,0.438356164383562,0.952449257692032,64,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1503",0.171084337349398,0.438271604938272,0.95226552905436,71,"{Has.Used.Text.Editor=Yes,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"588",0.2,0.247761194029851,0.952045328911001,83,"{Has.Used.Internet=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"36",0.192771084337349,0.247678018575851,0.951725719527577,80,"{Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=No}"
"518",0.192771084337349,0.247678018575851,0.951725719527577,80,"{Year=2019,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=No}"
"1439",0.127710843373494,0.43801652892562,0.951711306304357,53,"{Educational.Stage=High School (10th Grade),
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1208",0.16144578313253,0.437908496732026,0.951476576669062,67,"{Has.Used.Text.Editor=Yes,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"648",0.101204819277108,0.265822784810127,0.951003928415539,42,"{Has.Used.Social.Network=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"691",0.101204819277108,0.265822784810127,0.951003928415539,42,"{Has.Used.Email=Yes,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"692",0.101204819277108,0.265822784810127,0.951003928415539,42,"{Has.Used.Database=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"782",0.101204819277108,0.265822784810127,0.951003928415539,42,"{Has.Used.Games=Yes,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"918",0.151807228915663,0.265822784810127,0.951003928415539,63,"{Has.Used.Spreadsheet=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1112",0.101204819277108,0.4375,0.950589005235602,42,"{Uses.Computer.At.Library=No,
Higher.Education.Required.To.Work.In.CS=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1861",0.269879518072289,0.4375,0.950589005235602,112,"{Uses.Computer.At.School=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"324",0.108433734939759,0.247252747252747,0.950091575091575,45,"{Has.Used.Database=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"85",0.216867469879518,0.265486725663717,0.949801647848642,90,"{Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1072",0.216867469879518,0.265486725663717,0.949801647848642,90,"{Year=2019,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"589",0.207228915662651,0.247126436781609,0.949606215410813,86,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"755",0.103614457831325,0.265432098765432,0.949606215410813,43,"{Has.Used.Text.Editor=Yes,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"1491",0.108433734939759,0.436893203883495,0.949270573882987,45,"{Uses.Computer.At.Relatives.House=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1067",0.187951807228916,0.26530612244898,0.949155524278677,78,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"711",0.11566265060241,0.265193370165746,0.948752143265384,48,"{Has.Used.Internet=Yes,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Yes}"
"1713",0.224096385542169,0.436619718309859,0.948676351301526,93,"{Uses.Computer.At.Library=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1593",0.190361445783133,0.43646408839779,0.948338202539701,79,"{Uses.Computer.At.Relatives.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"563",0.183132530120482,0.246753246753247,0.948172198172198,76,"{Uses.Computer.At.Work=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"1161",0.11566265060241,0.436363636363636,0.948119942884341,48,"{Field.Of.Interest=Human Sciences,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"891",0.127710843373494,0.265,0.948060344827586,53,"{Educational.Stage=High School (10th Grade),
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"1094",0.202409638554217,0.264984227129338,0.948003916023061,84,"{Uses.Computer.At.Work=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"84",0.214457831325301,0.264880952380952,0.947634441707718,89,"{Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1063",0.214457831325301,0.264880952380952,0.947634441707718,89,"{Year=2019,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"25",0.130120481927711,0.246575342465753,0.947488584474886,54,"{CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"332",0.130120481927711,0.246575342465753,0.947488584474886,54,"{Year=2019,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"330",0.12289156626506,0.246376811594203,0.946725711218465,51,"{Has.Used.Internet=Yes,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"1002",0.197590361445783,0.264516129032258,0.946329254727475,82,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"493",0.15421686746988,0.246153846153846,0.945868945868946,64,"{Has.Used.Text.Editor=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1101",0.221686746987952,0.264367816091954,0.945798652397939,92,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"506",0.151807228915663,0.24609375,0.945638020833333,63,"{Uses.Computer.At.School=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"326",0.110843373493976,0.245989304812834,0.945236680530798,46,"{Has.Used.For.Creating.Web.Pages=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"704",0.101204819277108,0.264150943396226,0.945022771633051,42,"{Family.Approves.CS.Major=Maybe,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"401",0.144578313253012,0.245901639344262,0.944899817850637,60,"{Uses.Computer.At.Work=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"1058",0.180722891566265,0.264084507042254,0.944785089849441,75,"{Uses.Computer.At.Work=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"99",0.144578313253012,0.434782608695652,0.944684725699977,60,"{Field.Of.Interest=Human Sciences} ","{Would.Enroll.In.CS=Maybe}"
"1176",0.144578313253012,0.434782608695652,0.944684725699977,60,"{Year=2019,
Field.Of.Interest=Human Sciences} ","{Would.Enroll.In.CS=Maybe}"
"1458",0.192771084337349,0.434782608695652,0.944684725699977,80,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"525",0.173493975903614,0.245733788395904,0.944254835039818,72,"{Uses.Computer.At.Work=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"270",0.103614457831325,0.245714285714286,0.944179894179894,43,"{Has.Used.Database=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"1591",0.175903614457831,0.43452380952381,0.944122413363251,73,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Relatives.House=No} ","{Would.Enroll.In.CS=Maybe}"
"567",0.195180722891566,0.245454545454545,0.943181818181818,81,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"21",0.125301204819277,0.245283018867925,0.942522711390636,52,"{Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"278",0.125301204819277,0.245283018867925,0.942522711390636,52,"{Year=2019,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"529",0.185542168674699,0.245222929936306,0.942291814107101,77,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1166",0.118072289156627,0.433628318584071,0.942176713153871,49,"{Field.Of.Interest=Human Sciences,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1062",0.202409638554217,0.263322884012539,0.942060317803481,84,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1076",0.202409638554217,0.263322884012539,0.942060317803481,84,"{Has.Used.Database=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1499",0.149397590361446,0.433566433566434,0.942042250942774,62,"{Uses.Computer.At.Lan.House=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"515",0.173493975903614,0.244897959183673,0.941043083900227,72,"{Uses.Computer.At.School=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"1179",0.101204819277108,0.43298969072165,0.940789118583689,42,"{Uses.Computer.At.Friends.House=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1342",0.101204819277108,0.43298969072165,0.940789118583689,42,"{Higher.Education.Required.To.Work.In.CS=Yes,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Maybe}"
"511",0.171084337349398,0.244827586206897,0.940772669220945,71,"{Uses.Computer.At.School=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=No}"
"790",0.110843373493976,0.262857142857143,0.940394088669951,46,"{Has.Used.Database=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"1013",0.173493975903614,0.262773722627737,0.940095645607853,72,"{Has.Used.Text.Editor=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"912",0.149397590361446,0.26271186440678,0.939874342489772,62,"{Has.Used.Spreadsheet=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1100",0.212048192771084,0.262686567164179,0.939783839423572,88,"{Has.Used.Internet=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"51",0.11566265060241,0.432432432432432,0.939578321777275,48,"{Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"610",0.11566265060241,0.432432432432432,0.939578321777275,48,"{Year=2019,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"90",0.228915662650602,0.262430939226519,0.938869308439703,95,"{Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1102",0.228915662650602,0.262430939226519,0.938869308439703,95,"{Year=2019,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1498",0.130120481927711,0.432,0.938638743455497,54,"{Uses.Computer.At.Friends.House=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"778",0.118072289156627,0.262032085561497,0.93744237506915,49,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"603",0.106024096385542,0.431372549019608,0.937275433733703,44,"{Uses.Computer.At.Lan.House=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"514",0.166265060240964,0.243816254416961,0.936886533176286,69,"{Uses.Computer.At.School=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"1164",0.113253012048193,0.431192660550459,0.936884576588693,47,"{Field.Of.Interest=Human Sciences,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1866",0.301204819277108,0.431034482758621,0.936540891857736,125,"{Uses.Computer.At.School=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1445",0.187951807228916,0.430939226519337,0.936333921494895,78,"{Has.Used.Text.Editor=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1511",0.187951807228916,0.430939226519337,0.936333921494895,78,"{Has.Used.For.Creating.Web.Pages=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1707",0.195180722891566,0.430851063829787,0.936142363818648,81,"{Uses.Computer.At.School=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
"784",0.108433734939759,0.261627906976744,0.935996391339214,45,"{Has.Used.Text.Editor=Yes,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"510",0.159036144578313,0.243542435424354,0.935834358343583,66,"{Uses.Computer.At.School=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"522",0.159036144578313,0.243542435424354,0.935834358343583,66,"{Has.Used.Database=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1221",0.149397590361446,0.430555555555556,0.935500290866783,62,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1505",0.163855421686747,0.430379746835443,0.935118298097952,68,"{CS.Work.Has.Long.Hours=Maybe,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"516",0.175903614457831,0.243333333333333,0.935030864197531,73,"{Uses.Computer.At.School=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"830",0.125301204819277,0.261306532663317,0.934846647028245,52,"{Uses.Computer.At.Library=No,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Yes}"
"38",0.195180722891566,0.243243243243243,0.934684684684685,81,"{CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"541",0.195180722891566,0.243243243243243,0.934684684684685,81,"{Year=2019,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"1111",0.103614457831325,0.43,0.934293193717277,43,"{Has.Used.Database=No,
Higher.Education.Required.To.Work.In.CS=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1433",0.103614457831325,0.43,0.934293193717277,43,"{Has.Used.Image.Editor=Yes,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Maybe}"
"697",0.113253012048193,0.261111111111111,0.934147509578544,47,"{Has.Used.Social.Network=Yes,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"797",0.127710843373494,0.261083743842365,0.934049600815356,53,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"535",0.168674698795181,0.243055555555556,0.933963477366255,70,"{Has.Used.For.Creating.Web.Pages=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"1773",0.236144578313253,0.429824561403509,0.933912005143749,98,"{Uses.Computer.At.Friends.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"694",0.101204819277108,0.260869565217391,0.93328335832084,42,"{Has.Used.For.Creating.Web.Pages=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"764",0.11566265060241,0.260869565217391,0.93328335832084,48,"{Has.Used.For.Development=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"788",0.11566265060241,0.260869565217391,0.93328335832084,48,"{Has.Used.Email=Yes,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"995",0.173493975903614,0.260869565217391,0.93328335832084,72,"{Has.Used.Database=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1220",0.15421686746988,0.429530201342282,0.933272427000246,64,"{Has.Used.Spreadsheet=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"101",0.16144578313253,0.429487179487179,0.933178950194657,67,"{Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1222",0.16144578313253,0.429487179487179,0.933178950194657,67,"{Year=2019,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"33",0.183132530120482,0.242811501597444,0.933025677434623,76,"{Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"476",0.183132530120482,0.242811501597444,0.933025677434623,76,"{Year=2019,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1456",0.197590361445783,0.429319371727749,0.932814341712124,82,"{Has.Used.Image.Editor=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"707",0.103614457831325,0.260606060606061,0.932340647857889,43,"{Has.Used.For.Creating.Web.Pages=No,
Family.Approves.CS.Major=Maybe} ","{Would.Enroll.In.CS=Yes}"
"538",0.178313253012048,0.242622950819672,0.932301153612629,74,"{Has.Used.Social.Network=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"914",0.149397590361446,0.260504201680672,0.931976238771371,62,"{Has.Used.Spreadsheet=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1077",0.195180722891566,0.260450160771704,0.931782902760838,81,"{Has.Used.Database=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"327",0.11566265060241,0.242424242424242,0.931537598204265,48,"{Uses.Computer.At.Work=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"906",0.106024096385542,0.260355029585799,0.931442562742298,44,"{Has.Used.Text.Editor=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"197",0.101204819277108,0.428571428571429,0.931189229618549,42,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Maybe}"
"1285",0.12289156626506,0.428571428571429,0.931189229618549,51,"{Uses.Computer.At.Lan.House=No,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1448",0.166265060240964,0.428571428571429,0.931189229618549,69,"{Has.Used.Image.Editor=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"760",0.108433734939759,0.260115606936416,0.930586007574247,45,"{Has.Used.Database=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"405",0.146987951807229,0.242063492063492,0.93015138154027,61,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"1767",0.214457831325301,0.427884615384615,0.929696939186468,89,"{Uses.Computer.At.Friends.House=No,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"539",0.180722891566265,0.241935483870968,0.929659498207885,75,"{Has.Used.Internet=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"271",0.106024096385542,0.241758241758242,0.928978428978429,44,"{Uses.Computer.At.Library=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"272",0.106024096385542,0.241758241758242,0.928978428978429,44,"{Has.Used.For.Creating.Web.Pages=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"1213",0.134939759036145,0.427480916030534,0.928819791375245,56,"{Uses.Computer.At.Home=Yes,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"890",0.130120481927711,0.259615384615385,0.928796419098143,54,"{Educational.Stage=High School (10th Grade),
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"1467",0.120481927710843,0.427350427350427,0.928536268850405,50,"{Uses.Computer.At.Relatives.House=Yes,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
"970",0.180722891566265,0.259515570934256,0.928439327049278,75,"{Has.Used.Internet=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"1159",0.106024096385542,0.427184466019417,0.928175672241143,44,"{Field.Of.Interest=Human Sciences,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"66",0.132530120481928,0.259433962264151,0.928147364996747,55,"{Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"798",0.132530120481928,0.259433962264151,0.928147364996747,55,"{Year=2019,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"394",0.118072289156627,0.241379310344828,0.927522349936143,49,"{Has.Used.Spreadsheet=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"971",0.185542168674699,0.259259259259259,0.927522349936143,77,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"275",0.11566265060241,0.241206030150754,0.926856504745952,48,"{Has.Used.Social.Network=Yes,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"1446",0.146987951807229,0.426573426573427,0.926848021088859,61,"{Uses.Computer.At.School=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"464",0.146987951807229,0.241106719367589,0.926474893866198,61,"{Has.Used.Games=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1168",0.118072289156627,0.426086956521739,0.925791031185978,49,"{Field.Of.Interest=Human Sciences,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"930",0.142168674698795,0.258771929824561,0.925778886872353,59,"{Uses.Computer.At.Friends.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"1054",0.178313253012048,0.258741258741259,0.925669158427779,74,"{Uses.Computer.At.Home=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"958",0.16144578313253,0.258687258687259,0.925475968579417,67,"{Has.Used.Text.Editor=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"1069",0.197590361445783,0.258675078864353,0.925432394212988,82,"{Uses.Computer.At.Home=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"917",0.144578313253012,0.258620689655172,0.925237812128419,60,"{Has.Used.Spreadsheet=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"997",0.180722891566265,0.258620689655172,0.925237812128419,75,"{Has.Used.For.Creating.Web.Pages=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1447",0.159036144578313,0.425806451612903,0.925181557169397,66,"{Has.Used.Image.Editor=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1435",0.103614457831325,0.425742574257426,0.92504276605671,43,"{Has.Used.Image.Editor=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"470",0.15421686746988,0.240601503759398,0.924533556112503,64,"{Has.Used.Games=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"1090",0.204819277108434,0.258358662613982,0.924300387800021,85,"{Has.Used.Social.Network=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"273",0.106024096385542,0.240437158469945,0.923902044120623,44,"{Uses.Computer.At.Work=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
"841",0.113253012048193,0.258241758241758,0.923882152330428,47,"{CS.Fosters.Creativity=Yes,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Yes}"
"905",0.132530120481928,0.258215962441315,0.923789865630565,55,"{Has.Used.Spreadsheet=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"526",0.163855421686747,0.240282685512367,0.923308467478079,68,"{Has.Used.For.Development=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1453",0.156626506024096,0.42483660130719,0.923074290798344,65,"{Has.Used.Image.Editor=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1299",0.149397590361446,0.424657534246575,0.922685218389156,62,"{Has.Used.For.Development=No,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1057",0.178313253012048,0.257839721254355,0.922443830349634,74,"{Has.Used.Email=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1160",0.108433734939759,0.424528301886792,0.922404425565544,45,"{Field.Of.Interest=Human Sciences,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1066",0.180722891566265,0.257731958762887,0.922058300746534,75,"{Uses.Computer.At.Home=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1203",0.101204819277108,0.424242424242424,0.92178327780422,42,"{Uses.Computer.At.Friends.House=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1182",0.127710843373494,0.424,0.921256544502618,53,"{Uses.Computer.At.Friends.House=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"328",0.110843373493976,0.239583333333333,0.920621141975309,46,"{Has.Used.For.Development=No,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=No}"
"838",0.106024096385542,0.257309941520468,0.920548497680984,44,"{Has.Used.Games=Yes,
CS.Provides.Good.Wages=Maybe} ","{Would.Enroll.In.CS=Yes}"
"77",0.192771084337349,0.257234726688103,0.920279410134161,80,"{CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"972",0.192771084337349,0.257234726688103,0.920279410134161,80,"{Year=2019,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"109",0.2,0.423469387755102,0.920103643551662,83,"{Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1459",0.2,0.423469387755102,0.920103643551662,83,"{Year=2019,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1128",0.106024096385542,0.423076923076923,0.919250906161901,44,"{Uses.Computer.At.Library=No,
Family.Approves.CS.Major=Yes} ","{Would.Enroll.In.CS=Maybe}"
"268",0.106024096385542,0.239130434782609,0.918880837359098,44,"{Has.Used.Email=Yes,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=No}"
